"permalink	name	homepage_url	category_list	status	country_code	state_code	region	city	founded_at",,,,,,,,,,,,,,,,
"/Organization/-Fame	#fame	http://livfame.com	Media	operating	IND	16	Mumbai	Mumbai	",,,,,,,,,,,,,,,,
"/Organization/Arterial-Health-International	Arterial",Health,"International	http://arterialhealth.net	Biotechnology	operating	USA	GA	Atlanta	Atlanta	01-01-2009",,,,,,,,,,,,,,
"/Organization/Arterial-Remodeling-Technologies	Arterial",Remodeling,"Technologies	http://www.art-stent.com	Biotechnology	operating	FRA	A8	FRA",-,"Other	Noisy-le-roi	",,,,,,,,,,,,
"/Organization/Arteriocyte-Medical-Systems	Arteriocyte",Medical,"Systems	http://arteriocyte.com	Hardware",+,"Software	operating	USA	OH	Cleveland	Cleveland	",,,,,,,,,,,,
"/Organization/Arteris	Arteris	http://www.arteris.com	Hardware",+,"Software	operating	USA	CA	SF",Bay,"Area	Sunnyvale	01-01-2003",,,,,,,,,,,,
"/Organization/Artery	ARTery	http://artery-for-crafters.com/	Application",Platforms|Customer,"Service|Software	operating	BGR	42	Sofia	Sofia	",,,,,,,,,,,,,,
"/Organization/Artesian-Solutions	Artesian","Solutions	http://www.artesiansolutions.com	Banking|Business",Intelligence|CRM|Enterprise,Software|Finance|SaaS|Security|Social,CRM|Social,Media,Media,-,"Other	Winnersh	01-02-2006",,,,,,,,
"/Organization/Arthangup	ARTSEE	http://www.artseeapp.com	Art|Artists","Globally|Marketplaces	operating	USA	IL	Chicago	Chicago	01-01-2014",,,,,,,,,,,,,,,
"/Organization/Arthayantra	ArthaYantra	http://www.arthayantra.com	Finance|Financial",Services|Personal,"Finance	operating	IND	2	Hyderabad	Hyderabad	",,,,,,,,,,,,,,
"/Organization/Arthena	Arthena	http://arthena.com	Art|Crowdfunding|FinTech|Marketplaces	operating	USA	NY	New",York,"City	New","York	30-12-2013",,,,,,,,,,,,,
"/Organization/Arthesis-Covers	Arthesis","Covers	http://www.arthesiscovers.com/en/	Artificial","Intelligence|Fashion|Services	operating	BGR	42	Sofia	Sofia	01-09-2014",,,,,,,,,,,,,,
"/Organization/Arthritis-Research-Centre-Of-Canada	Arthritis",Research,Centre,of,"Canada	http://www.arthritisresearch.ca/	Diagnostics|Health","Diagnostics|Medical	operating	CAN	BC	BC","Diagnostics|Medical	operating	CAN	BC	BC","Other	Richmond	01-01-2000",,,,,,,,,
"/Organization/Arthrocad	ArthroCAD		Hardware",+,"Software	operating	USA	MA	Boston	Ayer	01-01-2011",,,,,,,,,,,,,,
"/Organization/Arthrosurface	Arthrosurface	http://www.arthrosurface.com	Biotechnology	operating	USA	MA	Boston	Franklin	01-01-2002",,,,,,,,,,,,,,,,
"/Organization/Arthur-Gladstone-Mineral-Exploration	Arthur",Gladstone,Mineral,"Exploration	http://arthurgladstone.com	Manufacturing	operating	CAN	ON	Ottawa	Ottawa	01-01-2014",,,,,,,,,,,,,
"/Organization/Article-One-Partners	Article",One,"Partners	https://www.articleonepartners.com	Intellectual","Property|Legal|Software	operating	USA	VT	VT",-,"Other	Williston	01-01-2008","Other	Williston	01-01-2009",,,,,,,,,,
"/Organization/Articlealley	ArticleAlley	http://articlealley.com	Journalism|News	operating	IND	10	New","Delhi	Gurgaon	01-01-2003",,,,,,,,,,,,,,,
"/Organization/Articulate-Technologies	Articulate","Technologies	http://www.speechbuddy.com	EdTech|Education|Health",Care|Kids|Language,"Learning|Medical|Technology|Therapeutics	operating	USA	CA	SF",Bay,"Area	San","Area	San",,,,,,,,,,
"/Organization/Articulinx-Inc	Articulinx","Inc.	http://www.articulinx.com/home.html	Health",and,Wellness|Health,"Care|Medical	operating	USA	CA	SF",Bay,Bay,,,,,,,,,,
"/Organization/Artielle-Immunotherapeutics	Artielle","ImmunoTherapeutics	http://www.artielle.com	Biotechnology	operating	USA	CA	SF",Bay,"Area	San","Mateo	",,,,,,,,,,,,
"/Organization/Artifact-Software	Workspace	http://www.workspace.com/	Software	closed	USA	MD	Baltimore	Owings","Mills	19-12-2001",,,,,,,,,,,,,,,
"/Organization/Artifact-Technogies	Artifact","Technologies	http://artifacttech.com	Software	operating	USA	WA	Seattle	Seattle	",,,,,,,,,,,,,,,
"/Organization/Artifact-Uprising	Artifact","Uprising	http://www.artifactuprising.com/	E-Commerce|Retail	acquired	USA	CO	Denver	Denver	01-10-2012",,,,,,,,,,,,,,,
"/Organization/Artificial-Muscle-Inc	Artificial",Muscle,"Inc.			operating	USA	CA	SF",Bay,"Area	Menlo","Park	","Park	",,,,,,,,,,
"/Organization/Artificial-Solutions	Artificial","Solutions	http://www.artificial-solutions.com	Mobile	operating	ESP	56	Barcelona	Barcelona	01-01-2001",,,,,,,,,,,,,,,
"/Organization/Artify-It	Artify","It	http://www.artify.it	Design	operating	USA	CA	SF",Bay,"Area	San","Francisco	01-01-2012",,,,,,,,,,,,
"/Organization/Artillery	Artillery	https://www.artillery.com	Games|Software|Video",Games|Web,"Development	operating	USA	CA	SF",Bay,"Area	Palo","Alto	30-12-2011","Alto	30-12-2012",,,,,,,,,,
"/Organization/Artimi	Artimi	http://www.artimi.com	Semiconductors	operating	USA	CA	SF",Bay,"Area	Mountain","View	01-01-2002",,,,,,,,,,,,,
"/Organization/Artimplant-Ab	Artimplant","AB	http://artimplant.com	Manufacturing	operating	SWE	28	SWE",-,"Other	Västra","Frölunda	01-01-1990",,,,,,,,,,,,
"/Organization/Artinnet	Artinnet			closed					",,,,,,,,,,,,,,,,
"/Organization/Artiphon	Artiphon	http://www.artiphon.com	Consumer",Electronics|Hardware|Hardware,+,"Software	operating	USA	TN	Nashville	Nashville	01-01-2012",,,,,,,,,,,,,
"/Organization/Artipic	Artipic	http://www.artipic.com/	Graphics|Photo","Editing|Photography	operating	SWE	26	Stockholm	Kista	01-01-2013",,,,,,,,,,,,,,,
"/Organization/Artisan	Artisan			operating					",,,,,,,,,,,,,,,,
"/Organization/Artisan-Lighting-Home-Decor	Artisan",Lighting,&,Home,"Decor	http://www.artisanusa.com	Home","Decor	operating	USA	AR	AR","Decor	operating	USA	AR	AR","Other	Marion	01-03-2012",,,,,,,,,
"/Organization/Artisan-Mobile	Artisan","Mobile	http://useartisan.com	Analytics|Android|Apps|CRM|iOS|Marketing","Automation|Mobile|Optimization|Personalization|Software	acquired	USA	PA	Philadelphia	Philadelphia	01-01-2010",,,,,,,,,,,,,,
"/Organization/Artisan-Pharma	Artisan","Pharma	http://www.artisanpharma.net	Biotechnology	operating	USA	MA	Boston	Waltham	01-01-2006",,,,,,,,,,,,,,,
"/Organization/Artisan-Square-Marketplace	Artisan",Square,"Marketplace	http://asmarket.businesscatalyst.com	Marketplaces	operating	CAN	MB	Winnipeg	Winnipeg	01-08-2013",,,,,,,,,,,,,,
"/Organization/Artisan-State	Artisan","State	http://www.artisanstate.com	Photography	operating	USA	OH	OH",-,"Other	Pomeroy	01-03-2012",,,,,,,,,,,,,
"/Organization/Artisoft	Artisoft		Computers|Manufacturing|Software	ipo	USA	AZ	Tucson	Tucson	01-01-1982",,,,,,,,,,,,,,,,
"/Organization/Artist-Growth	Artist","Growth	http://artistgrowth.com	Mobile	operating	USA	TN	Nashville	Nashville	01-01-2011",,,,,,,,,,,,,,,
"/Organization/Artistforce	ArtistForce	http://www.artistforce.com	Games|Music	closed	USA	CA	Los","Angeles	West","Hollywood	01-08-2006",,,,,,,,,,,,,,
"/Organization/Artistiya	Artistiya	http://artistiya.com	Art|Artists",Globally|Design|Digital,Media|Lead,Generation|Music,Education|Musicians|Performing,Arts|Private,Arts|Private,Networking|Reviews,and,"Recommendations|Writers	operating	RUS	48	Moscow	Moscow	01-01-2013",,,,,,,
"/Organization/Artistoon	Artistoon	http://www.artistoon.com	Art|Internet|Photo","Sharing|Software	operating	FRA	B9	Lyon	Lyon	14-04-2014",,,,,,,,,,,,,,,
"/Organization/Artivest	Artivest	http://www.artivest.co	Finance",Technology|Financial,"Services|FinTech	operating	USA	NY	New",York,"City	New","York	","York	",,,,,,,,,,
"/Organization/Artkive	The",Kive,"Company	http://www.artkiveapp.com	Curated","Web	operating	USA	CA	Los","Angeles	Encino	01-01-2012",,,,,,,,,,,,
"/Organization/Artklikk	Artklikk	http://artklikk.com	Mobile|Software	operating					",,,,,,,,,,,,,,,,
"/Organization/Artlifting	ArtLifting	http://www.artlifting.com/	Art	operating	USA	MA	Boston	Cambridge	01-12-2013",,,,,,,,,,,,,,,,
"/Organization/Artlu-Media-Net-Corporation	Artlu",Media,Net,"Corporation	http://www.artlu.net	Public","Relations	operating	USA	FL	Tampa	Tampa	26-10-1998",,,,,,,,,,,,
"/Organization/Artofbrands-Sa	ArtOfBrands","SA	http://www.artofbrands.com	Art|E-Commerce	closed	CHE	7	Geneva	Geneva	22-09-2008",,,,,,,,,,,,,,,
"/Organization/Artoo	Artoo	http://www.artoo.in	Finance|Financial",Services|FinTech|Information,Technology|Social,"Entrepreneurship|Software|Technology	operating	IND	19	Bangalore	Bangalore	16-05-2010",,,,,,,,,,,,,
"/Organization/Artquant-Ltd-	ArtQuant","Ltd.	http://artquant.com	Finance",Technology|FinTech|Information,"Technology	operating					01-01-2014",,,,,,,,,,,,,
"/Organization/Arts-Alliance-Media	Arts",Alliance,"Media	http://artsalliancemedia.com	Entertainment|Film|News|Software	operating	GBR	H9	London	London	01-06-2003",,,,,,,,,,,,,,
"/Organization/Arts-Analytics	Arts",&,"Analytics	http://www.artsandanalytics.com	Advertising|Enterprises	operating	USA	CO	Denver	Denver	01-01-2012",,,,,,,,,,,,,,
"/Organization/Artsapp	ArtsApp	http://artsapp.com	Art|Curated","Web	acquired	USA	MN	Minneapolis	Minneapolis	26-05-2008",,,,,,,,,,,,,,,
"/Organization/Artsetters	ArtSetters	http://www.ArtSetters.com	Designers|Marketplaces|Retail	operating	USA	NY	New",York,"City	New","York	05-07-2013",,,,,,,,,,,,,
"/Organization/Artsicle	Artsicle	http://www.artsicle.com	Art|E-Commerce	operating	USA	NY	New",York,"City	New","York	01-08-2010",,,,,,,,,,,,,
"/Organization/Artspace	Artspace	http://artspace.com	E-Commerce	acquired	USA	NY	New",York,"City	New","York	",,,,,,,,,,,,,
"/Organization/Artsper	ARTSPER	http://www.artsper.com	Art|E-Commerce|Marketplaces|SaaS	operating	FRA	A8	Paris	Paris	28-02-2013",,,,,,,,,,,,,,,,
"/Organization/Artsper-2	Artsper	http://www.artsper.com/en	Art	operating	FRA	A8	Paris	Paris	28-02-2013",,,,,,,,,,,,,,,,
"/Organization/Artstaq	ARTSTAQ	http://www.mglobart.com	Art|SaaS|Services	closed	GBR	H9	London	London	01-01-2015",,,,,,,,,,,,,,,,
"/Organization/Artstar	ArtStar	http://www.artstar.com/	Application","Platforms|Art|E-Commerce|Ediscovery	operating	USA	NY	New",York,"City	New","York	01-01-2011",,,,,,,,,,,,
"/Organization/Artsys360	ARTsys360	http://www.artsys360.com/	Physical","Security|Security	operating	ISR	5	Tel","Aviv	Holon	01-01-2013",,,,,,,,,,,,,,
"/Organization/Artunes-Radio	ARtunes","Radio	http://www.artunesradio.com	Media|News	operating	USA	CO	Denver	Denver	01-05-2011",,,,,,,,,,,,,,,
"/Organization/Artuslabs	ArtusLabs	http://www.artuslabs.com	Software	acquired	USA	NC	Raleigh	Durham	01-01-2007",,,,,,,,,,,,,,,,
"/Organization/Artvalue-Com	Artvalue.com	http://www.artvalue.com	Classifieds|E-Commerce	operating	LUX	3	Luxemburg	Luxembourg	01-01-2002",,,,,,,,,,,,,,,,
"/Organization/Artventive-Medical-Group	ArtVentive",Medical,"Group	http://artventivemedical.com	Health","Care	operating	USA	CA	San","Diego	Carlsbad	01-01-2007",,,,,,,,,,,,
"/Organization/Artvenue-Com	ArtVenue	http://www.artvenue.com	Art|Consumers|Internet|Mobile	operating	USA	MA	Boston	Cambridge	",,,,,,,,,,,,,,,,
"/Organization/Artwardly	Artwardly	http://artwardly.com	Art|Design|Events|Internet	operating					",,,,,,,,,,,,,,,,
"/Organization/Aruba-Networks	Aruba","Networks	http://www.arubanetworks.com	Communications",Hardware|Computers|Enterprise,"Software|Mobility|Wireless	acquired	USA	CA	SF",Bay,"Area	Sunnyvale	01-01-2002","Area	Sunnyvale	01-01-2003",,,,,,,,,,
"/Organization/Arubixs	Arubixs	http://www.arubixs.com	Consumer","Electronics|Mobile	operating	USA	CA	SF",Bay,"Area	Berkeley	11-05-2013",,,,,,,,,,,,,
"/Organization/Arumai-Technologies	Arumai","Technologies	http://www.arumaiholdings.com	Video	operating	USA	CA	Bakersfield	California","City	01-01-2012",,,,,,,,,,,,,,
"/Organization/Aruna-Biomedical	Aruna","Biomedical			closed					",,,,,,,,,,,,,,,
"/Organization/Aruspex	Aruspex	http://www.aruspex.com	Career","Management|Software	operating	USA	CA	SF",Bay,"Area	San","Francisco	17-12-2003",,,,,,,,,,,,
"/Organization/Arvegenix	Arvegenix	http://www.arvegenix.com/	Fuels|Nutrition|Oil|Renewable","Energies	operating	USA	MO	St.","Louis	St","Louis	01-01-2013",,,,,,,,,,,,,
"/Organization/Arvegenix-2	Arvegenix	http://www.arvegenix.com/	Industrial|Oil|Renewable","Energies	operating	USA	MO	St.","Louis	St","Louis	",,,,,,,,,,,,,
"/Organization/Arvia-Technology	Arvia","Technology	http://www.arviatechnology.com	Clean",Technology|Organic|Waste,"Management	operating	GBR	E9	Daresbury	Daresbury	01-01-2007",,,,,,,,,,,,,
"/Organization/Arviem-Ag	arviem","AG	http://www.arviem.com	Analytics|Logistics|Optimization|Security|Supply",Chain,"Management	operating	CHE	24	Baar	Baar	08-02-2008",,,,,,,,,,,,,
"/Organization/Arvinas	Arvinas	http://www.arvinas.com	Biotechnology	operating	USA	CT	Hartford	New","Haven	01-01-2013",,,,,,,,,,,,,,,
"/Organization/Arvirago	Arvirago	http://arvirago.es/		closed					",,,,,,,,,,,,,,,,
"/Organization/Arx	ARX	http://www.arx.com	Identity|Software	operating	USA	CA	SF",Bay,"Area	San","Francisco	01-01-1987",,,,,,,,,,,,,
"/Organization/Arx-Pax	Arx","Pax	http://arxpax.com/	Manufacturing	operating	USA	CA	SF",Bay,"Area	Los","Gatos	",,,,,,,,,,,,
"/Organization/Arxan-Technologies	Arxan","Technologies	http://www.arxan.com	Security	acquired	USA	MD	""Washington",,"D.C.""	Bethesda	01-01-2001",,,,,,,,,,,,,
"/Organization/Arxis-Capital	Arxis","Capital			operating	USA	NY	New",York,"City	New","York	",,,,,,,,,,,,
"/Organization/Arxxus	Arxxus	http://www.arxxus.com.au	Consulting	operating	AUS	2	Sydney	Sydney	01-10-2009",,,,,,,,,,,,,,,,
"/Organization/Aryaka-Networks	Aryaka","Networks	http://www.aryaka.com	Enterprise","Software|SaaS	operating	USA	CA	SF",Bay,"Area	Milpitas	01-11-2008",,,,,,,,,,,,
"/Organization/Arynga	Arynga	http://arynga.com	Automotive	operating	USA	CA	San","Diego	San","Diego	01-01-2012",,,,,,,,,,,,,,
"/Organization/Arysta-Lifesciences	Arysta","Lifesciences	http://arystalifescience.com	Chemicals|Distribution|Life",Sciences|Marketplaces|Sales,and,"Marketing	acquired	IRL	7	Dublin	Dublin	01-01-2001",,,,,,,,,,,,
"/Organization/Aryx-Therapeutics	ARYx","Therapeutics	http://www.aryx.com	Biotechnology	closed	USA	CA	SF",Bay,"Area	Fremont	",,,,,,,,,,,,,
"/Organization/Aryzta-Ag	ARYZTA","AG	http://www.aryzta.com	Consumer",Goods|Cooking|Food,"Processing	ipo	CHE	25	Zurich	Zürich	",,,,,,,,,,,,,
"/Organization/Arzeda	Arzeda	http://www.arzeda.com	Biotechnology	operating	USA	WA	Seattle	Seattle	",,,,,,,,,,,,,,,,
"/Organization/Arzoon-Inc	Arzoon		Logistics	acquired	USA	CA	SF",Bay,"Area	San","Mateo	01-01-1999",,,,,,,,,,,,,
"/Organization/As-Child	A's","Child	http://www.as-child.com	Facebook",Applications|Identity|Kids|Reputation|Security|Twitter,"Applications	operating	JPN	40	Tokyo	Tokyo	10-10-2013",,,,,,,,,,,,,
"/Organization/As-It-Is	As",It,"Is	http://asitisinc.com	Artificial",Intelligence|Networking|Semantic,Web|Web,"Hosting	operating	USA	NY	Buffalo	Buffalo	01-01-1999","Hosting	operating	USA	NY	Buffalo	Buffalo	01-01-2000",,,,,,,,,,
"/Organization/As-Seen-On-Tv	As",Seen,on,"TV	http://astvinc.com	E-Commerce	closed	USA	FL	Tampa	Clearwater	01-01-2009",,,,,,,,,,,,,
"/Organization/Asan-Security-Technologies	ASAN",Security,"Technologies	http://www.asansecurity.com	Software	operating	FIN	13	Helsinki	Espoo	",,,,,,,,,,,,,,
"/Organization/Asana	Asana	http://www.asana.com	Collaboration|Productivity",Software|Software|Task,"Management	operating	USA	CA	SF",Bay,"Area	San","Francisco	01-01-2009","Francisco	01-01-2010",,,,,,,,,,
"/Organization/Asana-Medical	Asana","Medical	http://www.asanamedical.com	Medical","Devices	operating	USA	FL	Miami	Miami","Lakes	",,,,,,,,,,,,,
"/Organization/Asantae	Asantae	http://asantae.com	Health",and,"Wellness	operating	USA	AZ	Phoenix	Mesa	01-01-2009",,,,,,,,,,,,,,
"/Organization/Asante-Solutions	Asante","Solutions	http://www.asantesolutions.com	Diabetes|Health",and,Wellness|Medical,"Devices	operating	USA	CA	SF",Bay,Bay,,,,,,,,,,
"/Organization/Asanti-Jewel-Of-The-Nile	Asanti	http://www.asantijewelofthenile.com		operating	USA	NJ	Newark	Jersey","City	01-01-2011",,,,,,,,,,,,,,,
"/Organization/Asap	ASAP	http://www.asapthis.com	Customer",Service|Delivery|Service,"Providers	operating					07-03-2015",,,,,,,,,,,,,,
"/Organization/Asap54-Com	asap54.com	http://www.asap54.com	E-Commerce|Fashion|Mobile|Search	operating	GBR	H9	London	London	01-04-2013",,,,,,,,,,,,,,,,
"/Organization/Asc-Information-Technology	ASC",Information,"Technology	http://ascit.org	Software	closed	USA	NE	Omaha	Omaha	01-01-2004",,,,,,,,,,,,,,
"/Organization/Asc-It-Consultancy-Services	asc",it,consultancy,"services	http://www.ascitconsultancy.com	Digital",Media|Internet,Marketing|Marketing,Marketing|Marketing,,,,,,,,,,
"/Organization/Asc-Madison	ASC","Madison		Health",and,"Wellness	operating	USA	WA	Seattle	Redmond	01-01-2011",,,,,,,,,,,,,
"/Organization/Ascade	Ascade	http://www.ascade.com	Software	acquired	SWE	26	Stockholm	Stockholm	01-01-1997",,,,,,,,,,,,,,,,
"/Organization/Ascalon-International	Ascalon","International		Biotechnology	operating	USA	AZ	Phoenix	Scottsdale	01-01-2009",,,,,,,,,,,,,,,
"/Organization/Ascend-Consumer-Financial	Ascend",Consumer,"Finance	https://www.ascendloan.com/	Financial","Services	operating	USA	CA	SF",Bay,"Area	San","Area	San",,,,,,,,,,
"/Organization/Ascend-Health	Ascend","Health	http://www.ascendhealth.net	Health","Care|Hospitals|Medical	acquired	USA	PA	Philadelphia	King",Of,"Prussia	",,,,,,,,,,,,
"/Organization/Ascendancy	Ascendancy	http://www.ascendancyhealthcare.com/		operating	USA	CA	SF",Bay,"Area	San","Francisco	",,,,,,,,,,,,,
"/Organization/Ascendant-Dx	Ascendant","Dx	http://ascendantdx.com	Biotechnology|Diagnostics|Health","Diagnostics|Medical	operating	USA	AR	Fayetteville	Fayetteville	",,,,,,,,,,,,,,
"/Organization/Ascendant-Group	Ascendant","Group	http://www.ascendantstrategy.net	Public","Relations	operating	USA	DE	""Wilmington",,"Delaware""	Newark	01-01-2010",,,,,,,,,,,,
"/Organization/Ascendant-Mdx	ASCENDANT","MDX		Biotechnology	operating	USA	CA	San","Diego	Carlsbad	",,,,,,,,,,,,,,
"/Organization/Ascender-Software	Ascender","Software	http://ascendersoft.com	Health",and,"Wellness	operating	USA	CA	San","Diego	San","Diego	","Diego	",,,,,,,,,,
"/Organization/Ascendify	Ascendify	http://www.ascendify.com	Career",Management|Cloud,Computing|Human,Resources|Social,"Recruiting|Software	operating	USA	CA	SF",Bay,Bay,"Francisco	01-06-2012",,,,,,,,,
"/Organization/Ascendis-Pharma	Ascendis","Pharma	http://ascendispharma.com	Bio-Pharm|Clinical",Trials|Health,and,"Wellness|Pharmaceuticals	ipo	USA	CA	SF",Bay,Bay,"Alto	",,,,,,,,,
"/Organization/Ascendx-Spine	Ascendx","Spine	http://www.ascendxspine.com	Health","Care	operating	USA	FL	Orlando	Winter","Park	",,,,,,,,,,,,,
"/Organization/Ascenergy	Ascenergy	http://ascenergy.com	Oil",and,"Gas	closed					01-01-2012",,,,,,,,,,,,,,
"/Organization/Asceneuron	Asceneuron	http://asceneuron.com	Biotechnology	operating	CHE	23	Lausanne	Lausanne	01-01-2012",,,,,,,,,,,,,,,,
"/Organization/Ascension-Orthopedics	Ascension","Orthopedics	http://www.ascensionortho.com	Biotechnology|Diagnostics|Health","Care	acquired	USA	TX	Austin	Austin	01-01-1996",,,,,,,,,,,,,,
"/Organization/Ascension-Technology-Group	Ascension",Technology,"Group	http://www.ascgp.com	Cloud","Computing|Networking	operating	USA	GA	Atlanta	Atlanta	17-04-2012",,,,,,,,,,,,,
"/Organization/Ascent-Corporation	Ascent","Corporation	http://www.ascent-corp.com	Web","Hosting	operating	USA	MO	St.","Louis	St","Louis	01-01-1998",,,,,,,,,,,,
"/Organization/Ascent-Option	Ascent","Option	http://www.protectdownside.com	Finance	operating	USA	FL	Jacksonville	Jacksonville	01-12-1979",,,,,,,,,,,,,,,
"/Organization/Ascent-Solar-Technologies	Ascent",Solar,"Technologies	http://www.ascentsolar.com	Clean","Technology	ipo	USA	PA	PA",-,"Other	Thornton	01-01-2005","Other	Thornton	01-01-2006",,,,,,,,,,
"/Organization/Ascent-Therapeutics	Ascent","Therapeutics	http://www.ascentrx.com	Biotechnology	operating	USA	MA	Boston	Cambridge	",,,,,,,,,,,,,,,
"/Organization/Ascenta-Therapeutics	Ascenta","Therapeutics	http://www.ascenta.com	Biotechnology	operating	USA	PA	Philadelphia	Malvern	",,,,,,,,,,,,,,,
"/Organization/Ascentage-Pharma	Ascentage","Pharma	http://www.ascentagepharma.com/	Bio-Pharm	operating	HKG		Wan","Chai	Wan","Chai	01-01-2005",,,,,,,,,,,,,
"/Organization/Ascentias	aScentias		Entertainment|Games	operating	USA	FL	Palm","Beaches	Delray","Beach	01-01-2012",,,,,,,,,,,,,,
"/Organization/Ascentify	ascentify	http://www.ascentify.com	Software	operating	CAN	ON	Ottawa	Ottawa	01-01-2004",,,,,,,,,,,,,,,,
"/Organization/Ascentis	Ascentis	http://www.ascentis.com	Human","Resources|Software	operating	USA	WA	Seattle	Bellevue	01-01-1984",,,,,,,,,,,,,,,
"/Organization/Ascentium	SMITH",(formerly,"Ascentium)	http://www.smith.co	Analytics|Consulting|Design|Direct",Marketing|Semantic,Search|SEO|Social,Media|Web,Media|Web,,,,,,,,,,
"/Organization/Ascenz	Ascenz	http://ascenz.com	Consulting	operating	SGP		Singapore	Singapore	01-01-2008",,,,,,,,,,,,,,,,
"/Organization/Asclepius-Farms	Asclepius","Farms	http://www.asclepiusfarms.com	Medical	operating	USA	NY	New",York,"City	Highland	01-04-2014",,,,,,,,,,,,,
"/Organization/Ascletis	Ascletis	http://www.ascletis.com	Health",and,"Wellness	operating	USA	NC	Raleigh	Chapel","Hill	01-01-2011",,,,,,,,,,,,,
"/Organization/Ascots-Of-London	Ascots",of,"London	http://www.ascotsoflondon.co.uk	Customer",Service|E-Commerce|Online,"Scheduling	operating	GBR	H9	London	London	15-04-2012",,,,,,,,,,,,
"/Organization/Ascribe-2	ascribe	https://www.ascribe.io	Art|Big",Data|Bitcoin|Early-Stage,Technology|Intellectual,Property|Internet|Machine,"Learning|Startups	operating	DEU	16	Berlin	Berlin	01-01-2014",,,,,,,,,,,,
"/Organization/Asdis	ASDIS	http://www.asdis.com	Intelligent",Systems|Mobile,"Devices|Systems	acquired					",,,,,,,,,,,,,,
"/Organization/Asegurate-Facil	Asegurate","Facil	https://www.aseguratefacil.com	Automotive|Insurance|Insurance","Companies	operating	COL	34	Bogota	Bogotá	",,,,,,,,,,,,,,
"/Organization/Asempra-Technologies	Asempra","Technologies		Software	acquired	USA	CA	SF",Bay,"Area	Santa","Clara	01-01-2003",,,,,,,,,,,,
"/Organization/Aseptia	Aseptia	http://wrightfoods.com	Manufacturing	operating	USA	NC	Raleigh	Raleigh	01-01-2006",,,,,,,,,,,,,,,,
"/Organization/Asesoras-Digitales	Asesori¬as",Digitales,(Digital,"Advisors)	http://www.asesoriasdigitales.cl	Design|Software|Technology|Web",CMS|Web,"Development	closed	CHL	12	Santiago	Santiago	01-05-2007","Development	closed	CHL	12	Santiago	Santiago	01-05-2008",,,,,,,,,,
"/Organization/Asetek	Asetek	http://www.asetek.com	Computers|Hardware",+,"Software|Networking|Water	operating	USA	CA	SF",Bay,"Area	San","Jose	01-01-2000","Jose	01-01-2001",,,,,,,,,,
"/Organization/Asgoodas-Nu	asgoodasnew",electronics,"GmbH	http://www.asgoodasnew.com	E-Commerce|Gadget|iPod","Touch|Mobile	operating	DEU	5	Frankfurt	Frankfurt	28-11-2008",,,,,,,,,,,,,
"/Organization/Ash-Access-Technology	Ash",Access,"Technology	http://www.ashaccess.com	Biotechnology	operating	USA	IN	IN",-,"Other	Lafayette	",,,,,,,,,,,,
"/Organization/Ash-Improvement-Technology-Inc-	""Ash",Improvement,Technology,,"Inc.""	http://aitcleancem.com/	Clean",Technology|Environmental,Technology|Environmental,,,,,,,,,,
"/Organization/Ashin	Ashin		Application",Platforms|Bitcoin|Online,"Identity	closed					",,,,,,,,,,,,,,
"/Organization/Ashland-Boyd-County-Health-Department	Ashland-Boyd",County,Health,"Department	http://abchealthdepartment.com	Health",and,"Wellness	operating	USA	KY	KY","Wellness	operating	USA	KY	KY","Other	Ashland	",,,,,,,,,
"/Organization/Ashlar-Holdings	Ashlar","Holdings		Health",and,"Wellness	operating	USA	LA	LA",-,"Other	Natchitoches	01-01-2006","Other	Natchitoches	01-01-2007",,,,,,,,,,
"/Organization/Ashmanov-Partners	Ashmanov",&,"Partners	http://www.ashmanov.com	Advertising|Business","Services	closed	RUS	48	Moscow	Moscow	01-01-2001",,,,,,,,,,,,,
"/Organization/Ashton-Instruments	Ashton","Instruments	http://www.ashtoninstruments.com	Technology	operating	USA	MA	Boston	Cambridge	01-01-2014",,,,,,,,,,,,,,,
"/Organization/Asi-System-Integration	ASI",System,"Integration	http://www.asisystem.com	Consulting	operating	USA	NY	New",York,"City	New","York	01-01-2005","York	01-01-2006",,,,,,,,,,
"/Organization/Asia-Bioenergy-Technologies-Berhad	Asia",Bioenergy,Technologies,"Berhad	http://bioenergy.com.my	Curated","Web	closed	MYS	14	Kuala","Lumpur	Kuala","Lumpur	Kuala",,,,,,,,,,
"/Organization/Asia-Dairy-Fab	Asia",Dairy,"Fab	http://www.bjzbn.com	Enterprises	operating					",,,,,,,,,,,,,,
"/Organization/Asia-Media	Asia","Media	http://www.asiamedia.jp/jp/		operating					",,,,,,,,,,,,,,,
"/Organization/Asia-Pacific-Digital	Asia",Pacific,"Digital	http://www.asiapacificdigital.com	Advertising|Curated","Web|E-Commerce	ipo	SGP		Singapore	Singapore	01-08-2012",,,,,,,,,,,,,
"/Organization/Asia-Pacific-Marine-Container-Lines	Asia",Pacific,Marine,Container,"Lines	http://AsiaPacificMarine.com	Logistics",Company|Shipping|Shipping,Company|Shipping|Shipping,"Industry	closed	CAN	BC	Vancouver	Vancouver	1870-01-05",,,,,,,,,
"/Organization/Asia-Translate	Asia","Translate	http://www.asiatranslate.net	English-Speaking|Translation	operating	SGP		Singapore	Singapore	03-09-2009",,,,,,,,,,,,,,,
